CHR_ID	START	END	SNPS	DISEASE/TRAIT	celltype	MAPPED_GENE
chr5	107439220	107439221	rs152603	Educational attainment (years of education)	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EFNA5
chr5	111670872	111670873	rs255896	Intelligence	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NREP, STARD4-AS1
chr6	40974456	40974457	rs187370608	Late-onset Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	40974456	40974457	rs187370608	Alzheimer's disease or family history of Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	40974456	40974457	rs187370608	Family history of Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	111858434	111858435	rs17073012	Bipolar disorder	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FYN
chr7	129627459	129627460	rs77516904	Bipolar disorder	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NRF1
chr7	132185837	132185838	rs6946056	Bipolar disorder	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PLXNA4
chr7	133956751	133956752	rs2971963	Intelligence	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr8	8237347	8237348	rs2980439	Neuroticism	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FAM85B, FAM86B3P
chr8	9418514	9418515	rs35847492	Neuroticism	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1R3B-DT
chr8	27608797	27608798	rs1532278	Late-onset Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27608797	27608798	rs1532278	Family history of Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease or family history of Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease (late onset)	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Family history of Alzheimer's disease	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	59787909	59787910	rs6984242	Schizophrenia	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP267 - SLC2A13P1
chr8	144519044	144519045	rs2721173	Intelligence	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRRC14
chr9	23402480	23402481	rs4526443	Intelligence	F_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01239 - SUMO2P2
chr1	36777141	36777142	rs490647	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	FTLP18 - GRIK3
chr1	41364413	41364414	rs56044892	Educational attainment (years of education)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	FOXO6
chr1	41369960	41369961	rs4636447	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	FOXO6
chr1	43634412	43634413	rs11210892	Schizophrenia	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PTPRF - KDM4A
chr1	103074424	103074425	rs7522293	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	COL11A1
chr1	161185601	161185602	rs4575098	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ADAMTS4
chr1	161185601	161185602	rs4575098	Family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ADAMTS4
chr1	216656785	216656786	rs11117646	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ESRRG
chr10	131961691	131961692	rs7921305	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PPP2R2D - BNIP3
chr10	131961870	131961871	rs12761761	Educational attainment (years of education)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PPP2R2D - BNIP3
chr12	32657824	32657825	rs181609621	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	FGD4 - DNM1L
chr15	77707093	77707094	rs11072662	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	LINGO1
chr16	9832490	9832491	rs7199910	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	GRIN2A
chr16	24755519	24755520	rs34172651	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	TNRC6A
chr16	28826193	28826194	rs8049439	Educational attainment (years of education)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ATXN2L
chr16	30010080	30010081	rs1140239	Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	DOC2A
chr16	52602329	52602330	rs3104783	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CASC16
chr16	52935513	52935514	rs10221156	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PHB1P21
chr17	1932187	1932188	rs4790841	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	RPA1 - RTN4RL1
chr17	44114524	44114525	rs228768	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	HDAC5
chr17	45998696	45998697	rs2471738	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	MAPT
chr17	46144469	46144470	rs2696589	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	KANSL1
chr17	46655448	46655449	rs199491	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	NSF
chr17	52508537	52508538	rs16951547	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	LINC01982
chr17	78429398	78429399	rs666463	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	DNAH17
chr18	37547463	37547464	rs1557341	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CELF4
chr18	53385387	53385388	rs11663156	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	DCC
chr18	55400722	55400723	rs7235757	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	TCF4
chr19	44544862	44544863	rs75161053	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CEACAM22P
chr19	44634021	44634022	rs539159088	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CEACAM16-AS1, IGSF23
chr19	44759438	44759439	rs114036675	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	BCL3
chr19	44848258	44848259	rs41289512	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	NECTIN2
chr19	44848258	44848259	rs41289512	Alzheimer's disease (late onset)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	NECTIN2
chr19	46351483	46351484	rs534666677	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PPP5C
chr19	54267596	54267597	rs587709	Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	RNU6-1307P - LILRB2
chr2	51023366	51023367	rs7557525	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	NRXN1
chr2	57760457	57760458	rs11682175	Schizophrenia	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	EIF2S2P7 - ACTG1P22
chr2	57760457	57760458	rs11682175	Depression	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	EIF2S2P7 - ACTG1P22
chr2	100260907	100260908	rs2067783	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	LINC01104 - LONRF2
chr2	156633912	156633913	rs7579670	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	GPD2 - LINC01958
chr2	184947212	184947213	rs4380187	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ZNF804A - ELF2P4
chr20	48794918	48794919	rs2208590	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PREX1
chr3	108038212	108038213	rs696366	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	LINC00636 - CD47
chr4	105185195	105185196	rs10010325	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	TET2-AS1, TET2
chr5	88749211	88749212	rs10514303	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	MEF2C, MEF2C-AS2
chr5	88899132	88899133	rs770463	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	MEF2C-AS1, MEF2C
chr5	93877762	93877763	rs6874223	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ARB2A
chr5	107439220	107439221	rs152603	Educational attainment (years of education)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	EFNA5
chr6	111858434	111858435	rs17073012	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	FYN
chr7	1993167	1993168	rs11764590	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	MAD1L1
chr7	132185837	132185838	rs6946056	Bipolar disorder	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PLXNA4
chr7	143411064	143411065	rs7810606	Family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	EPHA1-AS1
chr7	143411064	143411065	rs7810606	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	EPHA1-AS1
chr8	9418514	9418515	rs35847492	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	PPP1R3B-DT
chr8	27608797	27608798	rs1532278	Late-onset Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CLU
chr8	27608797	27608798	rs1532278	Family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease or family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease (late onset)	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Family history of Alzheimer's disease	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	CLU
chr8	144519044	144519045	rs2721173	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	LRRC14
chr9	23737628	23737629	rs3793577	Neuroticism	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ELAVL2
chr9	23799240	23799241	rs810681	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ELAVL2
chr9	23805570	23805571	rs702222	Intelligence	STR_D1_MSN.hyper.dmr.full.tsv.hyper.dmr.bed	ELAVL2
chr1	31596464	31596465	rs4949448	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TINAGL1 - HCRTR1
chr1	36737165	36737166	rs570399	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	FTLP18 - GRIK3
chr1	43563681	43563682	rs11210871	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	PTPRF
chr1	72050033	72050034	rs4348675	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NEGR1
chr1	72146931	72146932	rs11587895	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NEGR1
chr1	72267926	72267927	rs34305371	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NEGR1
chr1	72267926	72267927	rs34305371	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NEGR1
chr1	72480078	72480079	rs61491549	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02796
chr1	73150208	73150209	rs12142680	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	KRT8P21 - RN7SKP19
chr1	98032884	98032885	rs11804556	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MIR137HG
chr1	98123328	98123329	rs1473474	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NFU1P2 - LINC01776
chr1	150059493	150059494	rs140505938	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RPL6P31 - VPS45
chr1	161185601	161185602	rs4575098	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr1	161185601	161185602	rs4575098	Family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr1	163776151	163776152	rs10737496	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP63 - U3
chr1	163781666	163781667	rs2345964	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP63 - U3
chr1	207577222	207577223	rs679515	Late-onset Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CR1, CR1-AS1
chr1	207577222	207577223	rs679515	Family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CR1, CR1-AS1
chr1	207577222	207577223	rs679515	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CR1, CR1-AS1
chr1	207803737	207803738	rs7523273	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MIR29B2CHG
chr1	216659646	216659647	rs10779271	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ESRRG
chr10	18456175	18456176	rs7893279	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CACNB2
chr10	59978393	59978394	rs7902657	Late-onset Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01553 - ANK3
chr10	60025169	60025170	rs7068231	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01553 - ANK3
chr10	102274329	102274330	rs2485371	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GBF1
chr10	130881980	130881981	rs2117096	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	Y_RNA - MIR378C
chr11	31828557	31828558	rs1806153	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	PAUPAR
chr11	31828557	31828558	rs1806153	Autism and major depressive disorder (MTAG)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	PAUPAR
chr11	31828557	31828558	rs1806153	Depression	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	PAUPAR
chr11	70671821	70671822	rs12575685	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SHANK2
chr11	70671821	70671822	rs12575685	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SHANK2
chr11	79381482	79381483	rs12289486	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TENM4
chr11	79445703	79445704	rs73496688	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TENM4 - RNU6-544P
chr11	79451577	79451578	rs2373353	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TENM4 - RNU6-544P
chr11	109507344	109507345	rs12421382	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02715
chr11	112981238	112981239	rs2298527	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NCAM1
chr11	113094433	113094434	rs2885208	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NCAM1
chr11	113506765	113506766	rs7111031	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DRD2 - TMPRSS5
chr11	133929236	133929237	rs329672	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	IGSF9B
chr12	14442821	14442822	rs7964899	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ATF7IP
chr12	32657824	32657825	rs181609621	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	FGD4 - DNM1L
chr12	40542836	40542837	rs141128804	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MUC19
chr12	99298228	99298229	rs10860416	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ANKS1B
chr12	103202676	103202677	rs10860964	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	C12orf42-AS1 - C12orf42
chr12	118439112	118439113	rs56080343	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SUDS3 - LINC02460
chr14	29131152	29131153	rs176217	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02327
chr14	29160249	29160250	rs10483349	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02327
chr14	32749086	32749087	rs142370491	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	32823536	32823537	rs2239647	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	32925853	32925854	rs35955717	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6 - NPAS3
chr14	36538943	36538944	rs1951167	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NKX2-1-AS1
chr14	54882150	54882151	rs11158026	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GCH1
chr14	70118551	70118552	rs10136228	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SLC8A3
chr14	99252881	99252882	rs2693698	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	99252881	99252882	rs2693698	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr15	38694611	38694612	rs12898460	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02694
chr15	46024285	46024286	rs12902680	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SQOR - MTND5P40
chr15	47226609	47226610	rs1563245	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA6D
chr15	47286806	47286807	rs1378214	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA6D
chr15	77707093	77707094	rs11072662	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINGO1
chr15	77714870	77714871	rs4076457	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINGO1
chr15	78936856	78936857	rs12592898	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CTSH
chr15	90883329	90883330	rs4702	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	FURIN
chr15	90883329	90883330	rs4702	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	FURIN
chr16	5761365	5761366	rs11076962	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Autism and major depressive disorder (MTAG)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Depression	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	7616839	7616840	rs11077203	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	7616085	7616086	rs11646221	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	9832490	9832491	rs7199910	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	9833108	9833109	rs11647445	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	9852461	9852462	rs9922678	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	12933083	12933084	rs62029752	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SHISA9
chr16	13537086	13537087	rs4781499	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	13656001	13656002	rs7405404	Autism and schizophrenia (MTAG)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	13656001	13656002	rs7405404	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	28296618	28296619	rs33957528	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	28322089	28322090	rs2650492	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	30010080	30010081	rs1140239	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DOC2A
chr16	52602329	52602330	rs3104783	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CASC16
chr16	64687039	64687040	rs976498	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02165 - PPIAP48
chr17	18156139	18156140	rs2242595	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MYO15A
chr17	44357261	44357262	rs850738	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	FAM171A2
chr17	45855940	45855941	rs7221167	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MAPT-AS1
chr17	75041772	75041773	rs7210415	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	KCTD2, RN7SL573P, ATP5PD
chr18	37547463	37547464	rs1557341	Neuroticism	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CELF4
chr18	43093414	43093415	rs12456492	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RIT2
chr18	52525713	52525714	rs71367283	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53209047	53209048	rs62100765	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53249920	53249921	rs1078459	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53304805	53304806	rs6508220	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53385387	53385388	rs11663156	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	78147991	78147992	rs7241530	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-655P - Y_RNA
chr19	16583798	16583799	rs12462428	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MED26
chr19	19367212	19367213	rs2905426	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MAU2 - GATAD2A
chr19	30496515	30496516	rs2053079	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	ZNF536
chr19	31438273	31438274	rs7248006	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TSHZ3-AS1 - LINC02959
chr19	44717620	44717621	rs11881756	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM16-AS1
chr19	44723890	44723891	rs150820726	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM16-AS1
chr19	44759438	44759439	rs114036675	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	BCL3
chr19	44848258	44848259	rs41289512	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44848258	44848259	rs41289512	Alzheimer's disease (late onset)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44867683	44867684	rs41290100	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44875461	44875462	rs11665676	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44874584	44874585	rs41290108	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	45077113	45077114	rs60239918	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	GEMIN7-AS1
chr19	45154227	45154228	rs10421247	Alzheimer's disease or family history of Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NKPD1, MARK4
chr19	49587941	49587942	rs56873913	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NOSIP, PRRG2
chr19	49950059	49950060	rs9304690	Alzheimer's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SIGLEC11
chr2	17966581	17966582	rs76116224	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	KCNS3
chr2	44944406	44944407	rs62131236	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	SIX3, SIX3-AS1
chr2	50853342	50853343	rs17504614	Educational attainment (years of education)	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	NRXN1
chr2	60292121	60292122	rs4411675	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP94 - MIR4432HG
chr2	60390625	60390626	rs243074	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	MIR4432HG
chr2	60483435	60483436	rs13019832	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	71455659	71455660	rs12479238	Intelligence	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	DYSF
chr2	72134375	72134376	rs3768644	Schizophrenia	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CYP26B1
chr2	119565914	119565915	rs75580062	Bipolar disorder	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	CFAP221
chr2	134681218	134681219	rs4954162	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TMEM163
chr2	134707045	134707046	rs57891859	Parkinson's disease or first degree relation to individual with Parkinson's disease	Endo.hypo.dmr.full.tsv.hypo.dmr.bed	TMEM163
